N°Ins,Réf_Cours,examen,rattrapage,Conference,seminaire,TD,TP,stage,Projet,autre_Ctl,Moy_CC,Moy_Module,Aquit,Option,ratt,exclu_matière,scholar year
14011197960,Agl,10,,,,,,,,,2.0,10.00,false,false,false,false,2011
14011197960,Algé2,4.75,3,,,11,,,,,0.0,6.88,false,false,false,false,2011
14011197960,Aly2,6,8,,,14,,,,,4.0,10.04,false,false,true,false,2011
14011197960,CF,1,3,,,12.5,,,,,0.0,6.23,false,false,true,false,2011
14011197960,His-s,3,8,,,,,,,,0.0,8.00,false,false,true,false,2011
14011197960,Info2,6.25,5,,,11,10,,,,0.0,8.38,false,false,false,false,2011
14011197960,StatD,6,8,,,13.5,,,,,0.0,9.87,false,false,true,false,2011
14011197960,STRM,8,8.5,,,13.5,,,,,3.0,10.20,false,false,true,false,2011
14011197960,Tecw,7,14,,,,,,,,2.0,14.00,false,false,true,false,2011
14011197961,ALG1,3,3.5,,,12.5,,,,,0.0,6.56,false,false,true,false,2011
14010696481,TCIP,11,,,,,12.5,,,,3.0,11.60,false,true,false,false,2011
14010696481,MICO,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010696481,ASLO,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010696481,AGL2,16,,,,,,,,,2.5,16.00,false,false,false,false,2011
14010696505,TCIP,15,,,,,12,,,,3.0,13.80,false,true,false,false,2011
14010696505,MICO,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010696505,ASLO,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010696505,AGL2,10,,,,,,,,,2.5,10.00,false,false,false,false,2011
14010696540,PROGP,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010696540,REC-F,15,,,,,,,,,5.0,15.00,false,true,false,false,2011
14011197961,Analy,6.5,12.5,,,12,,,,,6.0,12.33,false,false,true,false,2011
14011197961,Chim,11,,,,12.5,,,,,3.0,11.51,false,false,false,false,2011
14011197961,Elect,2,8,,,14,,,,,3.0,10.04,false,false,true,false,2011
14011197961,info,5.25,2.5,,,6,14.5,,,,0.0,7.75,false,false,false,false,2011
14011197961,Mecaq,4,11,,,10,,,,,3.0,10.66,false,false,true,false,2011
14011197961,TEC1,7,8,,,,,,,,0.0,8.00,false,false,true,false,2011
14011197961,TPBUR,5.5,13,,,,,,,,3.0,13.00,false,false,true,false,2011
14011197961,Agl,14,,,,,,,,,2.0,14.00,false,false,false,false,2011
14011197961,Algé2,7.5,,,,15.5,,,,,4.0,10.22,false,false,false,false,2011
14011197961,Aly2,5,10,,,11.5,,,,,4.0,10.51,false,false,true,false,2011
14011197961,CF,4,11,,,11.5,,,,,3.0,11.17,false,false,true,false,2011
14011197961,His-s,6,,,,,,,,,0.0,6.00,false,false,false,false,2011
14011197961,Info2,6.75,,,,11,10,,,,0.0,8.63,false,false,false,false,2011
14011197961,StatD,8,,,,16,,,,,4.0,10.72,false,false,false,false,2011
14011197961,STRM,13.5,,,,15.5,,,,,3.0,14.18,false,false,false,false,2011
14011197961,Tecw,10,,,,,,,,,2.0,10.00,false,false,false,false,2011
14011198427,ALG1,2,2,,,11.5,,,,,0.0,5.23,false,false,false,false,2011
14011198427,Analy,9,,,,13.5,,,,,6.0,10.53,false,false,false,false,2011
14011198427,Chim,10.5,,,,12,,,,,3.0,11.01,false,false,false,false,2011
14011198427,Elect,8.5,,,,13,,,,,3.0,10.03,false,false,false,false,2011
14011198427,info,5,5.25,,,9,13,,,,0.0,8.13,false,false,true,false,2011
14011198427,Mecaq,4.25,8,,,10,,,,,0.0,8.68,false,false,true,false,2011
14011198427,TEC1,14,,,,,,,,,3.0,14.00,false,false,false,false,2011
14011198427,TPBUR,9,,,,,,,,,0.0,9.00,false,false,false,false,2011
14011198427,Agl,10,,,,,,,,,2.0,10.00,false,false,false,false,2011
14011198427,Algé2,5.25,,,,11.75,,,,,0.0,7.46,false,false,false,false,2011
14011198427,Aly2,11,,,,14,,,,,4.0,12.02,false,false,false,false,2011
14011198427,CF,6.25,7,,,11.5,,,,,0.0,8.53,false,false,true,false,2011
14011198427,His-s,10,,,,,,,,,2.0,10.00,false,false,false,false,2011
14011198427,Info2,7.25,8.5,,,9.4,,,,,0.0,6.60,false,false,true,false,2011
14010696540,SYS-D,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896719,MMTS,15,,,,15,,,,,4.0,15.00,false,false,false,false,2011
14010896719,TAM,15.75,,,,20,19,,,,4.5,17.25,false,false,false,false,2011
14011198427,StatD,10.75,,,,12.5,,,,,4.0,11.35,false,false,false,false,2011
14011198427,STRM,3,9,,,12,,,,,3.0,10.02,false,false,true,false,2011
14011198427,Tecw,14.5,,,,,,,,,2.0,14.50,false,false,false,false,2011
14011197964,ALG1,11,,,,11.5,,,,,3.0,11.17,false,false,false,false,2011
14011197964,Analy,15,,,,15,,,,,6.0,15.00,false,false,false,false,2011
14011197964,Chim,12,,,,13,,,,,3.0,12.34,false,false,false,false,2011
14011197964,Elect,12,,,,10,,,,,3.0,11.32,false,false,false,false,2011
14011197964,info,9.5,,,,12,13,,,,6.0,11.00,false,false,false,false,2011
14011197964,Mecaq,6,,,,13,,,,,0.0,8.38,false,false,false,false,2011
14011197964,TEC1,10,,,,,,,,,3.0,10.00,false,false,false,false,2011
14011197964,TPBUR,13.5,,,,,,,,,3.0,13.50,false,false,false,false,2011
14011197964,Agl,10,,,,,,,,,2.0,10.00,false,false,false,false,2011
14011197964,Algé2,8,,,,14,,,,,4.0,10.04,false,false,false,false,2011
14011197964,Aly2,9.5,,,,13.75,,,,,4.0,10.95,false,false,false,false,2011
14011197964,CF,8,,,,13,,,,,0.0,9.70,false,false,false,false,2011
14011197964,His-s,3,,,,,,,,,0.0,3.00,false,false,false,false,2011
14011197964,Info2,5.75,,,,10,12,,,,0.0,8.38,false,false,false,false,2011
14011197964,StatD,10,,,,13.5,,,,,4.0,11.19,false,false,false,false,2011
14011197964,STRM,4.5,,,,16.5,,,,,0.0,8.58,false,false,false,false,2011
14011197964,Tecw,6,,,,,,,,,0.0,6.00,false,false,false,false,2011
14011197965,ALG1,7,7.25,,,10.7,,,,,0.0,8.42,false,false,true,false,2011
14011197965,Analy,6,5,,,13.5,,,,,0.0,8.55,false,false,false,false,2011
14011197965,Chim,8,,,,14,,,,,3.0,10.04,false,false,false,false,2011
14011197965,Elect,11,,,,13,,,,,3.0,11.68,false,false,false,false,2011
14011197965,info,4.5,3.5,,,12.5,12,,,,0.0,8.38,false,false,false,false,2011
14011197965,Mecaq,7,8,,,15,,,,,3.0,10.38,false,false,true,false,2011
14011197965,TEC1,13,,,,,,,,,3.0,13.00,false,false,false,false,2011
14011197965,TPBUR,12,,,,,,,,,3.0,12.00,false,false,false,false,2011
14011197965,Agl,17,,,,,,,,,2.0,17.00,false,false,false,false,2011
14011197965,Algé2,4,10.5,,,11,,,,,4.0,10.67,false,false,true,false,2011
14011197965,Aly2,3,3.5,,,13,,,,,0.0,6.73,false,false,true,false,2011
14011197965,CF,5.25,2.5,,,12.5,,,,,0.0,7.72,false,false,false,false,2011
14011197965,His-s,5,,,,,,,,,0.0,5.00,false,false,false,false,2011
14011197965,Info2,7,,,,10.7,13.5,,,,0.0,9.55,false,false,false,false,2011
14011197965,StatD,8.5,,,,14,,,,,4.0,10.37,false,false,false,false,2011
14011197965,STRM,2,11.5,,,13,,,,,3.0,12.01,false,false,true,false,2011
14010796545,TCT,6.5,8.5,,,13.5,13.5,,,,5.0,10.50,false,false,true,false,2011
14010796545,TCIP,12.25,,,,,13,,,,3.0,12.55,false,true,false,false,2011
14010796545,MICO,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011197965,Tecw,14,,,,,,,,,2.0,14.00,false,false,false,false,2011
14011197966,ALG1,4,,,,10,,,,,0.0,6.04,false,false,false,false,2011
14011197966,Analy,10,,,,11.5,,,,,6.0,10.51,false,false,false,false,2011
14011197966,Chim,11,,,,12,,,,,3.0,11.34,false,false,false,false,2011
14011197966,Elect,7,,,,10,,,,,0.0,8.02,false,false,false,false,2011
14011197966,info,5.5,,,,9,20,,,,6.0,10.00,false,false,false,false,2011
14011197966,Mecaq,7,,,,12,,,,,0.0,8.70,false,false,false,false,2011
14011197966,TEC1,12,,,,,,,,,3.0,12.00,false,false,false,false,2011
14011197966,TPBUR,14,,,,,,,,,3.0,14.00,false,false,false,false,2011
14011197966,Agl,10,,,,,,,,,2.0,10.00,false,false,false,false,2011
14011197966,Algé2,9.25,,,,11,,,,,0.0,9.85,false,false,false,false,2011
14011197966,Aly2,6,,,,14.5,,,,,0.0,8.89,false,false,false,false,2011
14011197966,CF,2,,,,13.5,,,,,0.0,5.91,false,false,false,false,2011
14011197966,His-s,10,,,,,,,,,2.0,10.00,false,false,false,false,2011
14011197966,Info2,7,,,,13.75,13,,,,6.0,10.19,false,false,false,false,2011
14011197966,StatD,11,,,,13,,,,,4.0,11.68,false,false,false,false,2011
14011197966,STRM,10,,,,15.5,,,,,3.0,11.87,false,false,false,false,2011
14011197966,Tecw,13,,,,,,,,,2.0,13.00,false,false,false,false,2011
14011197969,ALG1,3.5,0.5,,,10,,,,,0.0,5.71,false,false,false,false,2011
14011197969,Analy,8,,,,12,,,,,0.0,9.36,false,false,false,false,2011
14011197969,Chim,9,,,,14,,,,,3.0,10.70,false,false,false,false,2011
14011197969,Elect,5.5,9.5,,,11,,,,,3.0,10.01,false,false,true,false,2011
14011197969,info,5,3.25,,,6,17,,,,0.0,8.25,false,false,false,false,2011
14011197969,Mecaq,7,13,,,13,,,,,3.0,13.00,false,false,true,false,2011
14011197969,TEC1,10,,,,,,,,,3.0,10.00,false,false,false,false,2011
14011197969,TPBUR,14,,,,,,,,,3.0,14.00,false,false,false,false,2011
14011197969,Agl,10,,,,,,,,,2.0,10.00,false,false,false,false,2011
14011197969,Algé2,4.25,2,,,11,,,,,0.0,6.55,false,false,false,false,2011
14011197969,Aly2,6,8,,,7,,,,,0.0,7.66,false,false,true,false,2011
14011197969,CF,6,5.75,,,10.5,,,,,0.0,7.53,false,false,false,false,2011
14011197969,His-s,5,11,,,,,,,,2.0,11.00,false,false,true,false,2011
14011197969,Info2,4.75,,,,9.5,11,,,,0.0,7.50,false,false,false,false,2011
14011197969,StatD,,,,,16,,,,,0.0,5.44,false,false,false,false,2011
14011197969,STRM,5,8,,,15.5,,,,,3.0,10.55,false,false,true,false,2011
14010796545,ASLO,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011197969,Tecw,11,,,,,,,,,2.0,11.00,false,false,false,false,2011
14011197970,ALG1,6,3,,,12,,,,,0.0,8.04,false,false,false,false,2011
14011197970,Analy,10.5,,,,12,,,,,6.0,11.01,false,false,false,false,2011
14011197970,Chim,12,,,,13,,,,,3.0,12.34,false,false,false,false,2011
14011197970,Elect,4,10,,,14,,,,,3.0,11.36,false,false,true,false,2011
14011197970,info,5,2.75,,,10,14,,,,0.0,8.50,false,false,false,false,2011
14011197970,Mecaq,6.5,11,,,12,,,,,3.0,11.34,false,false,true,false,2011
14011197970,TEC1,9,6,,,,,,,,0.0,9.00,false,false,false,false,2011
14011197970,TPBUR,10,,,,,,,,,3.0,10.00,false,false,false,false,2011
14011197970,Agl,10,,,,,,,,,2.0,10.00,false,false,false,false,2011
14011197970,Algé2,9.5,,,,10.5,,,,,0.0,9.84,false,false,false,false,2011
14011197970,Aly2,,2,,,12.25,,,,,0.0,5.49,false,false,true,false,2011
14011197970,CF,6.5,11,,,9.5,,,,,3.0,10.49,false,false,true,false,2011
14011197970,His-s,7,,,,,,,,,0.0,7.00,false,false,false,false,2011
14011197970,Info2,5,6.5,,,10.5,9,,,,0.0,8.13,false,false,true,false,2011
14011197970,StatD,1,12,,,14,,,,,4.0,12.68,false,false,true,false,2011
14011197970,STRM,10,,,,13.5,,,,,3.0,11.19,false,false,false,false,2011
14011197970,Tecw,16,,,,,,,,,2.0,16.00,false,false,false,false,2011
14011197972,ALG1,14,,,,16,,,,,3.0,14.68,false,false,false,false,2011
14011197972,Analy,11,,,,14,,,,,6.0,12.02,false,false,false,false,2011
14011197972,Chim,9,,,,15,,,,,3.0,11.04,false,false,false,false,2011
14011197972,Elect,16,,,,11.75,,,,,3.0,14.56,false,false,false,false,2011
14011197972,info,9.75,,,,15.5,8,,,,6.0,10.75,false,false,false,false,2011
14011197972,Mecaq,7,,,,15,,,,,0.0,9.72,false,false,false,false,2011
14011197972,TEC1,17,,,,,,,,,3.0,17.00,false,false,false,false,2011
14011197972,TPBUR,14.5,,,,,,,,,3.0,14.50,false,false,false,false,2011
14011197972,Agl,15.5,,,,,,,,,2.0,15.50,false,false,false,false,2011
14011197972,Algé2,13.5,,,,14.5,,,,,4.0,13.84,false,false,false,false,2011
14011197972,Aly2,12,,,,13.5,,,,,4.0,12.51,false,false,false,false,2011
14011197972,CF,11,,,,18.5,,,,,3.0,13.55,false,false,false,false,2011
14011197972,His-s,14,,,,,,,,,2.0,14.00,false,false,false,false,2011
14011197972,Info2,12.5,,,,15.25,13,,,,6.0,13.32,false,false,false,false,2011
14011197972,StatD,15,,,,17,,,,,4.0,15.68,false,false,false,false,2011
14011197972,STRM,13,,,,11,,,,,3.0,12.32,false,false,false,false,2011
14011197972,Tecw,16.5,,,,,,,,,2.0,16.50,false,false,false,false,2011
14011197974,ALG1,10,,,,12,,,,,3.0,10.68,false,false,false,false,2011
14011197974,Analy,4.5,11,,,11.5,,,,,6.0,11.17,false,false,true,false,2011
14011197974,Chim,5,16,,,13,,,,,3.0,14.98,false,false,true,false,2011
14011197974,Elect,9,,,,12,,,,,3.0,10.02,false,false,false,false,2011
14011197974,info,4,4.5,,,9.5,10,,,,0.0,7.13,false,false,true,false,2011
14010796545,AGL2,10,,,,,,,,,2.5,10.00,false,false,false,false,2011
14010796547,SYS-D,6,,,,,,,,,0.0,6.00,false,true,false,false,2011
14010796560,TCIP,,,,,,,,,,0.0,0.00,false,true,false,false,2011
14010796560,MICO,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010796560,ASLO,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010796560,AGL2,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010796567,TCT,6,,,,15,17,,,,5.0,10.00,false,false,false,false,2011
14010796567,TCIP,13,,,,,13,,,,3.0,13.00,false,true,false,false,2011
14010796567,MICO,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010796567,ASLO,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010796567,AGL2,14.5,,,,,,,,,2.5,14.50,false,false,false,false,2011
14010796569,MICO,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010796569,ASLO,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010796569,AGL2,10,,,,,,,,,2.5,10.00,false,false,false,false,2011
14010796598,TFM,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010796598,TCT,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010796598,TCIP,,,,,,,,,,0.0,0.00,false,true,false,false,2011
14010796598,MICO,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010796598,ASLO,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010796598,AGL2,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010796614,REC-F,7,,,,,,,,,0.0,7.00,false,true,false,false,2011
14010796614,SYS-D,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010796643,TFM,7.5,,,,11.75,12.5,,,,0.0,9.35,false,false,false,false,2011
14010796643,TCT,9,,,,12.5,12.5,,,,5.0,10.40,false,false,false,false,2011
14010796643,TCIP,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010796643,MICO,14,,,,,16,,,,3.0,14.80,false,true,false,false,2011
14010796643,ASLO,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010796643,AGL2,15.5,,,,,,,,,2.5,15.50,false,false,false,false,2011
14010796644,TCT,14,,,,13,14,,,,5.0,13.80,false,false,false,false,2011
14010796644,TCIP,13.5,,,,,15,,,,3.0,14.10,false,true,false,false,2011
14010796644,MICO,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010796644,ASLO,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010796644,AGL2,17,,,,,,,,,2.5,17.00,false,false,false,false,2011
14010796651,TCT,3,8.5,,,13.5,11,,,,5.0,10.00,false,false,true,false,2011
14010796651,TCIP,12,,,,,13.5,,,,3.0,12.60,false,true,false,false,2011
14010796651,MICO,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010796651,ASLO,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010796651,AGL2,13,,,,,,,,,2.5,13.00,false,false,false,false,2011
14010796671,TFM,6,,,,10.25,11.5,,,,0.0,7.95,false,false,false,false,2011
14010796671,TCT,10.5,,,,9.5,13,,,,5.0,10.80,false,false,false,false,2011
14010796671,TCIP,12,,,,,13.5,,,,3.0,12.60,false,true,false,false,2011
14010796671,MICO,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010796671,ASLO,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010796671,AGL2,10,,,,,,,,,2.5,10.00,false,false,false,false,2011
14010896719,VA,11.5,,,,16,14,,,,4.5,12.90,false,false,false,false,2011
14010896720,TCT,9,,,,13,14,,,,5.0,10.80,false,false,false,false,2011
14010896720,TCIP,16,,,,,15,,,,3.0,15.60,false,true,false,false,2011
14010896720,MICO,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896720,ASLO,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896720,AGL2,18,,,,,,,,,2.5,18.00,false,false,false,false,2011
14010896723,TAM,14.5,,,,20,19,,,,4.5,16.50,false,false,false,false,2011
14010896723,VA,16.5,,,,18,16,,,,4.5,16.70,false,false,false,false,2011
14010896733,VA,11.5,,,,13,17,,,,4.5,12.90,false,false,false,false,2011
14010896734,EW,10,,,,15,,,,,2.5,12.00,false,false,false,false,2011
14010896734,OWS,12,,,,14,13,,,,4.5,12.60,false,false,false,false,2011
14010896734,WS,12.5,,,,14.5,14.25,,,,4.5,13.25,false,false,false,false,2011
14010896734,MMTS,17,,,,16.25,,,,,4.0,16.70,false,false,false,false,2011
14010896734,TAM,16.5,,,,18.75,17.75,,,,4.5,17.20,false,false,false,false,2011
14010896734,VA,13,,,,11.5,13,,,,4.5,12.70,false,false,false,false,2011
14010896735,TFM,5.5,,,,11,13,,,,0.0,8.10,false,false,false,false,2011
14010896735,TCT,7.5,,,,12.75,12,,,,0.0,9.45,false,false,false,false,2011
14010896735,TCIP,11.5,,,,,13,,,,3.0,12.10,false,true,false,false,2011
14010896735,MICO,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896735,ASLO,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896735,AGL2,15,,,,,,,,,2.5,15.00,false,false,false,false,2011
14010896737,TCT,9.5,,,,16,13,,,,5.0,11.50,false,false,false,false,2011
14010896737,TCIP,10,,,,,13.5,,,,3.0,11.40,false,true,false,false,2011
14010896737,MICO,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896737,ASLO,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896737,AGL2,14,,,,,,,,,2.5,14.00,false,false,false,false,2011
14010896738,TFM,12,,,,16.5,16.5,,,,6.5,13.80,false,false,false,false,2011
14010896738,TCT,17,,,,17,13,,,,5.0,16.20,false,false,false,false,2011
14010896738,TCIP,14,,,,,13.5,,,,3.0,13.80,false,true,false,false,2011
14010896738,MICO,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896738,ASLO,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896738,AGL2,17.5,,,,,,,,,2.5,17.50,false,false,false,false,2011
14010896747,DSP,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896747,MC,10,,,,,16,,,,3.0,12.40,false,true,false,false,2011
14010896747,EW,7,,,,16,,,,,2.5,10.60,false,false,false,false,2011
14010896747,OWS,8,,,,7.75,11.5,,,,0.0,8.65,false,false,false,false,2011
14010896747,WS,7.5,,,,11.5,10.5,,,,0.0,8.90,false,false,false,false,2011
14010896747,MMTS,16,,,,13.5,,,,,4.0,15.00,false,false,false,false,2011
14010896747,TAM,14.25,,,,12.75,10.75,,,,4.5,13.25,false,false,false,false,2011
14010896747,VA,15,,,,14.5,12,,,,4.5,14.30,false,false,false,false,2011
14010896759,DSE,5.5,,,,11.5,,,,,0.0,7.90,false,false,false,false,2011
14010896759,AGRO,9.5,,,,8,,,,,0.0,8.90,false,false,false,false,2011
14010896759,OROP,8,,,,8,,,,,0.0,8.00,false,false,false,false,2011
14010896759,WEBS,10.5,,,,,17,,,,3.5,13.10,false,false,false,false,2011
14010896759,APRC,7,,,,,14,,,,0.0,9.80,false,false,false,false,2011
14010896759,BDA,5,,,,,15.5,,,,0.0,9.20,false,false,false,false,2011
14010896759,TCO,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896759,GEE,14,,,,,,,,,2.5,14.00,false,true,false,false,2011
14010896759,ANGP,12,,,,,,,,,2.5,12.00,false,false,false,false,2011
14010896759,TAI,13,,,,18.25,14.75,,,,4.5,14.40,false,false,false,false,2011
14010896759,VART,5.5,,,,9,15,,,,0.0,8.10,false,false,false,false,2011
14010896759,MMT,6,,,,18.25,,,,,4.0,10.90,false,false,false,false,2011
14010896759,TFM,11.5,,,,14.5,15,,,,6.5,12.80,false,false,false,false,2011
14010896759,TCT,7,,,,8.5,13,,,,0.0,8.50,false,false,false,false,2011
14010896759,TCIP,13,,,,,14.5,,,,3.0,13.60,false,true,false,false,2011
14010896759,MICO,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896759,ASLO,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896759,AGL2,12,,,,,,,,,2.5,12.00,false,false,false,false,2011
14010896761,ANGP,14.5,,,,,,,,,2.5,14.50,false,false,false,false,2011
14010896761,TAI,11,,,,10.5,14.75,,,,4.5,11.65,false,false,false,false,2011
14010896761,VART,6,6,,,12.5,13,,,,0.0,8.70,false,false,false,false,2011
14010896761,MMT,5,7,,,11.5,,,,,0.0,8.80,false,false,true,false,2011
14010896761,TFM,7,6.5,,,11.5,13,,,,0.0,9.10,false,false,false,false,2011
14010896761,TCT,4,6,,,11,13.5,,,,0.0,8.50,false,false,true,false,2011
14010896761,TCIP,13.5,,,,,13,,,,3.0,13.30,false,true,false,false,2011
14010896761,MICO,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896761,ASLO,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896761,AGL2,14.5,,,,,,,,,2.5,14.50,false,false,false,false,2011
14010896762,DSP,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896762,MC,8,,,,,16,,,,3.0,11.20,false,true,false,false,2011
14010896762,EW,15,,,,15,,,,,2.5,15.00,false,false,false,false,2011
14010896762,OWS,8,,,,9.75,11.75,,,,0.0,9.10,false,false,false,false,2011
14010896762,WS,7.75,,,,10.5,8.5,,,,0.0,8.45,false,false,false,false,2011
14010896762,MMTS,6,,,,6,,,,,0.0,6.00,false,false,false,false,2011
14010896762,TAM,13.5,,,,12,12.25,,,,4.5,12.95,false,false,false,false,2011
14010896762,VA,9.5,,,,10.5,12.5,,,,4.5,10.30,false,false,false,false,2011
14010896764,MC,12,,,,,16,,,,3.0,13.60,false,true,false,false,2011
14010896764,EW,14.5,,,,16,,,,,2.5,15.10,false,false,false,false,2011
14010896764,OWS,12,,,,10.75,12.5,,,,4.5,11.85,false,false,false,false,2011
14010896764,WS,11.5,,,,13.25,11.5,,,,4.5,11.85,false,false,false,false,2011
14010896764,MMTS,8,,,,13,,,,,4.0,10.00,false,false,false,false,2011
14010896764,TAM,16.5,,,,17.25,16,,,,4.5,16.55,false,false,false,false,2011
14010896764,VA,9,,,,13.5,14.5,,,,4.5,11.00,false,false,false,false,2011
14010896765,TFM,4,10,,,11,13,,,,6.5,10.80,false,false,true,false,2011
14010896765,TCT,8.5,6,,,12,12,,,,0.0,9.90,false,false,false,false,2011
14010896765,TCIP,10.5,,,,,13,,,,3.0,11.50,false,true,false,false,2011
14010896765,MICO,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896765,ASLO,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896765,AGL2,14,,,,,,,,,2.5,14.00,false,false,false,false,2011
14010896766,TCT,2,9,,,5.5,11,,,,0.0,8.70,false,false,true,false,2011
14010896766,TCIP,10,,,,,13,,,,3.0,11.20,false,true,false,false,2011
14010896766,MICO,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896766,ASLO,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896766,AGL2,17,,,,,,,,,2.5,17.00,false,false,false,false,2011
14010896768,TFM,3,10.5,,,7.75,12.5,,,,6.5,10.35,false,false,true,false,2011
14010896768,TCT,3,9.5,,,6.5,12,,,,0.0,9.40,false,false,true,false,2011
14010896768,TCIP,13.25,,,,,12.5,,,,3.0,12.95,false,true,false,false,2011
14010896768,MICO,,,,,,,,,,0.0,0.00,false,false,false,false,2011
